transaction_id,customer_id,account_number,transaction_date,transaction_type,amount,currency,branch_code,status,risk_score,region,product_code
TXN0003383,,ACC388115,2024-02-10,DEBIT,-46414.16,USD,BR615,COMPLETED,72.52,SOUTH,LOAN
TXN0003384,CUST1613,ACC380025,2024-12-27,TRANSFER,8329.23,EUR,BR762,COMPLETED,84.35,CENTRAL,SAVINGS
TXN0003385,CUST3821,ACC584904,2024-07-06,CREDIT,23740.97,GBP,BR656,COMPLETED,49.35,EAST,SAVINGS
TXN0003386,CUST5512,ACC728180,2024-12-08,PAYMENT,31652.12,USD,BR637,COMPLETED,27.6,SOUTH,CHECKING
TXN0003387,CUST7602,ACC928645,2024-09-27,TRANSFER,-2082.57,USD,BR773,COMPLETED,26.24,NORTH,CHECKING
TXN0003388,CUST3356,ACC765695,2024-09-12,WITHDRAWAL,20595.75,GBP,BR503,PENDING,68.3,SOUTH,LOAN
TXN0003389,CUST7581,ACC433614,2024-07-26,CREDIT,89485.51,USD,BR211,COMPLETED,92.01,NORTH,LOAN
TXN0003390,,ACC201866,2024-01-15,DEBIT,77255.5,USD,BR507,COMPLETED,26.34,SOUTH,LOAN
TXN0003391,CUST7484,ACC332074,2024-07-10,DEBIT,-27874.8,USD,BR528,COMPLETED,82.38,NORTH,SAVINGS
TXN0003392,CUST6431,ACC335745,2024-05-16,DEBIT,-38577.05,USD,BR509,COMPLETED,90.97,SOUTH,LOAN
TXN0003393,CUST4892,ACC118950,2024-07-08,PAYMENT,2371.88,EUR,BR335,FAILED,55.26,SOUTH,CREDIT
TXN0003394,CUST1807,ACC843449,2024-08-27,WITHDRAWAL,81227.78,EUR,BR349,,67.86,NORTH,CHECKING
TXN0003395,CUST8785,ACC440377,2024-07-18,DEBIT,86676.28,GBP,BR933,COMPLETED,30.73,EAST,LOAN
TXN0003396,CUST5400,ACC331795,2024-12-19,CREDIT,-8929.16,USD,BR406,COMPLETED,55.89,NORTH,CREDIT
TXN0003397,CUST7102,ACC166817,2024-10-15,CREDIT,84536.47,USD,BR289,FAILED,96.08,EAST,SAVINGS
TXN0003398,CUST1331,ACC741084,2024-12-11,DEBIT,66128.03,USD,BR911,COMPLETED,38.71,EAST,CREDIT
TXN0003399,CUST6535,ACC401813,2024-05-17,TRANSFER,35835.32,USD,BR624,,55.13,SOUTH,CREDIT
TXN0003400,CUST5965,ACC863535,2024-09-12,CREDIT,1981.77,USD,BR929,COMPLETED,88.0,SOUTH,LOAN
TXN0003401,CUST6094,ACC846621,2024-06-18,TRANSFER,61380.37,EUR,BR135,PENDING,93.94,SOUTH,SAVINGS
TXN0003402,CUST5593,ACC738914,2024-08-20,DEBIT,77070.66,AUD,BR717,COMPLETED,57.8,CENTRAL,CHECKING
TXN0003403,CUST9054,ACC967146,2024-07-24,PAYMENT,-47902.13,USD,BR183,COMPLETED,96.52,EAST,CHECKING
TXN0003404,CUST2609,ACC583020,2024-10-27,CREDIT,-38560.32,USD,BR199,COMPLETED,0.31,WEST,CHECKING
TXN0003405,CUST4734,ACC716472,2024-12-30,DEBIT,-39849.28,USD,BR447,COMPLETED,68.06,EAST,CHECKING
TXN0003406,CUST3201,ACC541203,2024-05-17,DEBIT,88750.71,USD,BR365,COMPLETED,9.33,NORTH,CHECKING
TXN0003407,CUST5923,ACC765607,2024-11-21,PAYMENT,53052.52,EUR,BR849,COMPLETED,21.98,SOUTH,CREDIT
TXN0003408,CUST8259,ACC724144,2024-06-20,DEBIT,63392.42,GBP,BR215,COMPLETED,64.79,EAST,CHECKING
TXN0003409,CUST6257,ACC444721,2024-04-12,TRANSFER,42481.74,USD,BR488,COMPLETED,21.3,EAST,LOAN
TXN0003410,CUST5414,ACC667759,2024-07-03,PAYMENT,6229.37,GBP,BR622,PENDING,18.38,SOUTH,LOAN
TXN0003411,CUST7828,ACC507937,2027-01-01,DEBIT,-24660.39,EUR,BR276,COMPLETED,74.45,WEST,MORTGAGE
TXN0003412,CUST2462,ACC598705,2024-08-11,TRANSFER,49183.49,USD,BR402,COMPLETED,27.66,EAST,SAVINGS
TXN0003413,CUST4079,ACC684745,2024-07-08,CREDIT,-46169.84,EUR,BR720,COMPLETED,38.67,CENTRAL,CREDIT
TXN0003414,CUST8237,ACC113177,2024-10-15,PAYMENT,1908.54,USD,BR912,COMPLETED,32.22,EAST,LOAN
TXN0003415,CUST4463,ACC459609,2024-08-29,DEBIT,89519.73,USD,BR575,PENDING,88.24,CENTRAL,CREDIT
TXN0003416,CUST7671,ACC457140,2024-05-18,TRANSFER,-45435.3,USD,BR567,PENDING,66.4,CENTRAL,MORTGAGE
TXN0003417,CUST8937,ACC435169,2024-07-20,TRANSFER,13847.19,USD,BR105,COMPLETED,69.8,WEST,SAVINGS
TXN0003418,CUST9462,ACC463191,2024-07-16,TRANSFER,16675.99,USD,BR874,PENDING,,EAST,SAVINGS
TXN0003419,CUST7126,ACC962588,2024-10-31,PAYMENT,-12112.78,USD,BR464,COMPLETED,49.41,EAST,SAVINGS
TXN0003420,CUST1920,ACC565969,2024-09-14,CREDIT,972.72,USD,BR793,COMPLETED,27.97,NORTH,SAVINGS
TXN0003421,CUST9442,ACC259151,2024-07-14,PAYMENT,89513.76,EUR,BR365,COMPLETED,7.95,,CHECKING
TXN0003422,CUST3604,ACC584387,2024-02-02,TRANSFER,48558.72,USD,BR782,COMPLETED,73.03,WEST,SAVINGS
TXN0003423,CUST2075,ACC995857,2024-08-08,PAYMENT,66430.48,EUR,BR687,COMPLETED,11.19,NORTH,LOAN
TXN0003424,CUST6097,ACC878642,2024-04-16,TRANSFER,24942.4,USD,BR216,COMPLETED,46.03,SOUTH,CHECKING
TXN0003425,CUST9303,ACC623212,2024-05-23,CREDIT,-37913.16,USD,BR172,COMPLETED,70.66,NORTH,SAVINGS
TXN0003426,CUST7609,ACC320869,2024-03-05,CREDIT,18262.24,USD,BR790,COMPLETED,82.47,EAST,LOAN
TXN0003427,CUST3222,ACC658094,2024-02-10,CREDIT,64053.46,AUD,BR791,REVERSED,76.79,EAST,CREDIT
TXN0003428,CUST9589,ACC831618,2024-03-31,CREDIT,3524.76,EUR,BR366,COMPLETED,62.48,NORTH,SAVINGS
TXN0003429,CUST1474,ACC278271,2024-06-24,DEBIT,60331.36,USD,BR132,PENDING,55.68,CENTRAL,MORTGAGE
TXN0003430,CUST3846,ACC805676,2027-01-01,DEBIT,-40101.84,EUR,BR992,COMPLETED,16.58,CENTRAL,SAVINGS
TXN0003431,CUST4158,ACC509008,2024-07-08,DEBIT,34436.02,USD,BR538,COMPLETED,27.73,EAST,MORTGAGE
TXN0003432,CUST4288,ACC368113,2024-01-12,DEBIT,69946.1,EUR,BR480,COMPLETED,22.29,WEST,CHECKING
TXN0003433,CUST1944,ACC522511,2024-10-01,CREDIT,32860.49,USD,BR758,FAILED,36.81,EAST,SAVINGS
TXN0003434,,ACC133833,2024-12-23,WITHDRAWAL,-25124.84,USD,BR376,COMPLETED,35.14,CENTRAL,CHECKING
TXN0003435,CUST1541,ACC792792,2024-01-05,DEBIT,63061.45,GBP,BR605,COMPLETED,8.23,EAST,SAVINGS
TXN0003436,CUST8478,ACC993692,2024-10-20,PAYMENT,36848.47,GBP,BR506,COMPLETED,30.71,EAST,SAVINGS
TXN0003437,CUST1828,ACC699065,2024-06-19,DEBIT,-26507.88,EUR,BR461,FAILED,34.1,SOUTH,CHECKING
TXN0003438,CUST6904,ACC182427,2024-11-12,DEBIT,73103.46,USD,BR197,COMPLETED,,NORTH,CHECKING
TXN0003439,CUST4262,ACC762054,2024-06-05,DEBIT,-23014.6,USD,BR285,COMPLETED,73.06,NORTH,CREDIT
TXN0003440,CUST5488,ACC610172,2024-09-17,DEBIT,93731.09,USD,BR534,PENDING,74.03,EAST,CREDIT
TXN0003441,CUST7035,ACC688592,2024-02-14,DEBIT,85070.01,USD,BR594,COMPLETED,66.22,WEST,
TXN0003442,CUST8605,ACC462072,2024-06-23,DEBIT,-39166.26,AUD,BR800,COMPLETED,43.86,EAST,CHECKING
TXN0003443,CUST9275,ACC187128,2024-04-04,DEBIT,67920.76,USD,BR755,COMPLETED,8.53,EAST,LOAN
TXN0003444,CUST7503,ACC317633,2024-07-23,CREDIT,-22850.36,USD,BR922,COMPLETED,31.55,SOUTH,CHECKING
TXN0003445,CUST3029,ACC884346,2024-11-01,CREDIT,26351.66,USD,BR764,COMPLETED,,NORTH,CREDIT
TXN0003446,CUST1500,ACC655317,2024-03-14,DEBIT,78928.9,USD,BR836,COMPLETED,52.2,CENTRAL,SAVINGS
TXN0003447,CUST4963,ACC487125,2024-06-14,DEBIT,52009.78,USD,BR380,FAILED,59.55,SOUTH,LOAN
TXN0003448,CUST7102,ACC418801,2024-07-09,DEBIT,-29196.24,EUR,BR711,COMPLETED,44.12,EAST,CREDIT
TXN0003449,CUST9008,ACC405998,2024-10-21,CREDIT,76711.46,USD,BR117,COMPLETED,11.75,CENTRAL,LOAN
TXN0003450,CUST8308,ACC887331,2024-07-14,DEBIT,80940.92,EUR,BR569,COMPLETED,27.87,WEST,CREDIT
TXN0003451,CUST3909,ACC430655,2024-07-22,CREDIT,32131.49,AUD,BR465,COMPLETED,2.99,NORTH,CREDIT
TXN0003452,CUST8775,ACC573431,2024-06-03,WITHDRAWAL,-31970.27,USD,BR922,COMPLETED,50.44,NORTH,CREDIT
TXN0003453,CUST6730,ACC807265,2024-08-16,DEBIT,72302.0,EUR,BR331,PENDING,93.73,SOUTH,MORTGAGE
TXN0003454,CUST6640,ACC590083,2024-04-03,DEBIT,12558.32,USD,BR456,COMPLETED,4.39,CENTRAL,CREDIT
TXN0003455,CUST3679,ACC131000,2024-02-27,TRANSFER,14516.69,GBP,BR203,PENDING,86.49,CENTRAL,CHECKING
TXN0003456,CUST5237,ACC263473,2024-05-02,DEBIT,124.66,USD,BR305,COMPLETED,81.9,CENTRAL,CHECKING
TXN0003457,CUST2480,ACC755216,2024-01-07,DEBIT,-43176.95,USD,BR625,PENDING,14.41,WEST,
TXN0003458,CUST5670,ACC713350,2024-08-20,WITHDRAWAL,-858.53,USD,BR354,COMPLETED,1.56,NORTH,SAVINGS
TXN0003459,CUST1449,ACC274833,2024-05-21,TRANSFER,-41443.12,GBP,BR366,COMPLETED,77.74,NORTH,SAVINGS
TXN0003460,CUST7333,ACC754589,2024-03-10,DEBIT,60500.47,EUR,BR474,COMPLETED,13.13,CENTRAL,LOAN
TXN0003461,CUST1813,ACC468706,2024-05-02,DEBIT,98027.78,USD,BR523,COMPLETED,26.9,SOUTH,MORTGAGE
TXN0003462,CUST3669,ACC692332,2024-07-07,DEBIT,-29619.35,USD,BR268,COMPLETED,97.79,EAST,MORTGAGE
TXN0003463,CUST4511,ACC552492,2024-10-28,CREDIT,62475.35,USD,BR941,COMPLETED,32.1,SOUTH,CHECKING
TXN0003464,CUST4626,ACC535571,2024-03-01,WITHDRAWAL,40021.44,AUD,BR678,COMPLETED,78.98,CENTRAL,MORTGAGE
TXN0003465,CUST4688,ACC902097,2024-05-16,CREDIT,-15247.43,EUR,BR321,COMPLETED,7.74,NORTH,SAVINGS
TXN0003466,CUST4387,ACC124545,2024-04-02,DEBIT,40117.68,EUR,BR326,COMPLETED,83.49,WEST,LOAN
TXN0003467,CUST5408,ACC887887,2024-07-16,WITHDRAWAL,-14208.53,USD,BR409,COMPLETED,61.62,NORTH,SAVINGS
TXN0003468,CUST7709,ACC397677,2024-03-03,DEBIT,-12940.27,USD,BR782,COMPLETED,13.97,WEST,LOAN
TXN0003469,CUST9409,ACC683469,2024-05-26,PAYMENT,94632.18,EUR,BR715,COMPLETED,80.34,CENTRAL,LOAN
TXN0003470,CUST1328,ACC880195,2024-01-27,WITHDRAWAL,62560.23,USD,BR433,PENDING,93.35,EAST,SAVINGS
TXN0003471,CUST1145,ACC614595,2024-12-07,DEBIT,4806.21,USD,BR532,COMPLETED,70.17,WEST,CREDIT
TXN0003472,CUST8767,ACC346120,2024-05-15,DEBIT,61280.36,USD,BR966,COMPLETED,20.66,SOUTH,LOAN
TXN0003473,CUST3167,ACC493514,2024-11-29,CREDIT,-24742.02,USD,BR438,COMPLETED,5.74,SOUTH,CREDIT
TXN0003474,CUST3837,ACC663706,2024-10-05,TRANSFER,-12409.63,USD,BR211,COMPLETED,41.43,CENTRAL,CHECKING
TXN0003475,CUST1138,ACC238094,2024-10-25,CREDIT,9614.98,USD,BR442,COMPLETED,86.2,WEST,SAVINGS
TXN0003476,CUST4666,ACC496811,2024-04-10,DEBIT,-27206.05,AUD,BR809,FAILED,59.98,CENTRAL,LOAN
TXN0003477,CUST5135,ACC736613,2024-05-06,DEBIT,95976.13,USD,BR644,FAILED,47.97,EAST,CREDIT
TXN0003478,,ACC990941,2024-03-21,CREDIT,34173.07,EUR,BR257,COMPLETED,97.45,SOUTH,LOAN
TXN0003479,CUST5511,ACC229492,2024-07-31,CREDIT,25874.25,USD,BR258,COMPLETED,30.6,WEST,CREDIT
TXN0003480,CUST7943,ACC201690,2024-02-29,DEBIT,-7742.83,USD,BR821,COMPLETED,90.83,EAST,MORTGAGE
TXN0003481,CUST7168,ACC514973,2024-06-03,DEBIT,-42909.06,GBP,BR318,COMPLETED,94.74,EAST,
TXN0003482,CUST6713,ACC328909,2024-06-11,DEBIT,86888.85,GBP,BR966,PENDING,96.27,CENTRAL,MORTGAGE
TXN0003483,CUST8520,ACC321569,2024-06-07,TRANSFER,92321.23,USD,BR153,COMPLETED,65.82,CENTRAL,CHECKING
TXN0003484,CUST5128,ACC216006,2024-04-19,TRANSFER,95419.68,USD,BR708,COMPLETED,32.2,WEST,LOAN
TXN0003485,CUST4575,ACC698469,2024-01-29,DEBIT,75968.11,EUR,BR942,PENDING,76.21,EAST,CHECKING
TXN0003486,CUST8646,ACC403404,2024-08-19,PAYMENT,22274.7,EUR,BR406,COMPLETED,36.04,CENTRAL,CREDIT
TXN0003487,CUST5950,ACC287299,2024-10-17,DEBIT,8947.69,EUR,BR598,COMPLETED,62.0,WEST,LOAN
TXN0003488,CUST9530,ACC266846,2024-07-30,DEBIT,-11466.4,USD,BR510,COMPLETED,56.89,CENTRAL,SAVINGS
TXN0003489,CUST7506,ACC904126,2024-04-22,DEBIT,39418.63,EUR,BR137,COMPLETED,53.29,,SAVINGS
TXN0003490,CUST2676,ACC915293,2024-12-02,CREDIT,38780.65,GBP,BR450,PENDING,94.49,CENTRAL,CHECKING
TXN0003491,CUST1120,ACC870137,2024-08-22,TRANSFER,-26846.02,USD,BR681,PENDING,62.17,CENTRAL,CREDIT
TXN0003492,CUST9380,ACC520601,2024-04-25,PAYMENT,59701.34,USD,BR537,PENDING,28.04,NORTH,CHECKING
TXN0003493,CUST7131,ACC676790,2024-02-23,CREDIT,63627.25,USD,BR558,COMPLETED,25.13,SOUTH,MORTGAGE
TXN0003494,CUST5631,ACC528360,2024-12-14,WITHDRAWAL,60606.6,AUD,BR518,REVERSED,91.94,SOUTH,LOAN
TXN0003495,CUST5890,ACC469124,2024-01-10,DEBIT,-47126.34,EUR,BR857,REVERSED,8.11,NORTH,CHECKING
TXN0003496,CUST2771,ACC887775,2024-01-16,DEBIT,-16285.32,EUR,BR938,COMPLETED,58.52,EAST,SAVINGS
TXN0003497,CUST8892,ACC328330,2024-09-30,CREDIT,-46054.93,USD,BR472,COMPLETED,52.24,NORTH,CHECKING
TXN0003498,CUST2045,ACC538493,2024-11-26,PAYMENT,11633.03,USD,BR786,COMPLETED,89.9,EAST,CREDIT
TXN0003499,CUST6509,ACC728357,2024-12-17,DEBIT,-11800.98,EUR,BR881,COMPLETED,38.54,WEST,SAVINGS
TXN0003500,CUST5529,ACC392426,2024-03-03,CREDIT,-35595.68,,BR543,COMPLETED,67.83,NORTH,LOAN
TXN0003501,CUST6327,ACC434918,2024-09-10,CREDIT,33493.77,USD,BR185,FAILED,,CENTRAL,LOAN
TXN0003502,CUST5536,ACC907927,2024-09-28,TRANSFER,48304.1,EUR,BR271,COMPLETED,86.23,SOUTH,SAVINGS
TXN0003503,CUST5278,ACC480816,2024-07-01,DEBIT,74423.25,USD,BR379,COMPLETED,14.14,WEST,SAVINGS
TXN0003504,CUST5895,ACC760891,2024-03-26,DEBIT,38617.46,USD,BR678,COMPLETED,12.6,NORTH,CHECKING
TXN0003505,CUST4086,ACC210770,2024-03-13,DEBIT,-42978.82,USD,BR661,COMPLETED,48.36,CENTRAL,SAVINGS
TXN0003506,CUST3456,ACC796500,2024-03-02,CREDIT,-2101.49,USD,BR799,COMPLETED,88.19,WEST,SAVINGS
TXN0003507,CUST9475,ACC820208,2024-02-10,CREDIT,-46946.93,USD,BR323,COMPLETED,38.52,WEST,SAVINGS
TXN0003508,CUST4937,ACC763877,2024-07-07,CREDIT,96189.6,USD,BR335,COMPLETED,26.21,CENTRAL,LOAN
TXN0003509,CUST1930,ACC898756,2024-10-08,CREDIT,63092.33,GBP,BR892,COMPLETED,69.09,SOUTH,SAVINGS
TXN0003510,CUST7620,ACC767117,2024-08-16,DEBIT,-9142.7,USD,BR405,COMPLETED,82.69,NORTH,CHECKING
TXN0003511,CUST6236,ACC433211,2024-02-17,TRANSFER,50660.59,USD,BR364,COMPLETED,36.35,NORTH,CREDIT
TXN0003512,CUST3292,ACC626704,2024-10-12,DEBIT,78241.14,EUR,BR199,PENDING,6.66,NORTH,SAVINGS
TXN0003513,CUST1417,ACC661645,2024-05-23,TRANSFER,49118.64,USD,BR419,COMPLETED,30.24,WEST,CHECKING
TXN0003514,CUST9148,ACC658375,2024-06-11,CREDIT,186.99,USD,BR491,COMPLETED,22.78,WEST,LOAN
TXN0003515,CUST5843,ACC511223,2024-03-21,DEBIT,-45840.23,AUD,BR597,COMPLETED,74.57,WEST,CREDIT
TXN0003516,CUST5250,ACC336033,2024-04-17,DEBIT,-2757.04,EUR,BR917,PENDING,99.05,WEST,LOAN
TXN0003517,CUST7857,ACC523589,2024-07-04,DEBIT,33564.06,AUD,BR693,FAILED,37.15,SOUTH,CHECKING
TXN0003518,CUST7628,ACC618870,2024-12-02,DEBIT,86695.8,GBP,BR963,FAILED,11.08,SOUTH,MORTGAGE
TXN0003519,CUST7361,ACC893591,2024-05-23,CREDIT,19993.67,USD,BR493,COMPLETED,82.82,EAST,SAVINGS
TXN0003520,CUST1578,ACC586449,2024-03-31,TRANSFER,-24440.68,USD,BR695,PENDING,12.92,NORTH,CREDIT
TXN0003521,CUST4111,ACC400189,2024-08-09,CREDIT,-41096.92,EUR,BR849,COMPLETED,64.46,CENTRAL,MORTGAGE
TXN0003522,CUST6622,ACC966268,2024-09-15,CREDIT,-42202.13,USD,BR856,PENDING,11.33,,CHECKING
TXN0003523,CUST4643,ACC571288,2024-08-23,DEBIT,-12029.79,EUR,BR894,PENDING,5.12,SOUTH,CREDIT
TXN0003524,CUST9759,ACC264592,2024-05-12,DEBIT,-11426.66,EUR,BR309,COMPLETED,95.53,EAST,SAVINGS
TXN0003525,CUST8794,ACC286255,2024-05-16,CREDIT,35858.18,USD,BR621,PENDING,92.94,WEST,SAVINGS
TXN0003526,CUST6873,ACC519487,2027-01-01,CREDIT,-15274.33,USD,BR701,COMPLETED,68.84,WEST,CHECKING
TXN0003527,CUST9311,ACC402417,2024-11-29,CREDIT,-33916.77,GBP,BR253,COMPLETED,65.52,WEST,LOAN
TXN0003528,CUST5918,ACC103499,2024-12-13,PAYMENT,-39241.64,EUR,BR480,COMPLETED,,WEST,LOAN
TXN0003529,CUST3785,ACC658540,2024-09-12,DEBIT,-31268.87,EUR,BR788,PENDING,31.33,SOUTH,SAVINGS
TXN0003530,CUST3967,ACC970177,2024-01-25,CREDIT,90948.29,EUR,BR268,REVERSED,95.0,,SAVINGS
TXN0003531,CUST5813,ACC450281,2024-02-27,PAYMENT,78116.51,USD,BR968,COMPLETED,10.51,EAST,MORTGAGE
TXN0003532,CUST2599,ACC899995,2024-09-11,PAYMENT,-48517.14,USD,BR729,COMPLETED,32.52,CENTRAL,CHECKING
TXN0003533,CUST8713,ACC586561,2024-04-09,DEBIT,-19938.61,EUR,BR203,COMPLETED,8.5,CENTRAL,SAVINGS
TXN0003534,CUST3096,ACC788065,2024-11-25,CREDIT,-11569.98,USD,BR926,PENDING,77.7,WEST,LOAN
TXN0003535,CUST5237,ACC280638,2024-03-24,TRANSFER,9172.69,USD,BR393,COMPLETED,4.02,CENTRAL,MORTGAGE
TXN0003536,CUST3999,ACC816546,2024-11-27,DEBIT,51940.18,EUR,BR758,COMPLETED,94.31,NORTH,LOAN
TXN0003537,CUST6499,ACC203099,2024-12-12,DEBIT,25618.73,EUR,BR709,COMPLETED,56.4,WEST,SAVINGS
TXN0003538,CUST2463,ACC501975,2024-01-13,TRANSFER,-8443.84,USD,BR329,COMPLETED,58.05,CENTRAL,LOAN
TXN0003539,CUST4641,ACC708339,2024-12-20,CREDIT,92210.87,USD,BR584,COMPLETED,92.91,WEST,SAVINGS
TXN0003540,CUST6820,ACC784829,2024-09-27,DEBIT,9419.2,USD,BR318,COMPLETED,18.23,WEST,CHECKING
TXN0003541,CUST4659,ACC538409,2024-07-29,CREDIT,51131.27,USD,BR871,COMPLETED,86.56,NORTH,CREDIT
TXN0003542,CUST6031,ACC538587,2024-06-23,DEBIT,23014.5,USD,BR446,REVERSED,77.88,NORTH,CREDIT
TXN0003543,CUST7889,ACC530224,2024-03-16,CREDIT,-18783.89,USD,BR754,COMPLETED,1.11,WEST,LOAN
TXN0003544,CUST6428,ACC298049,2024-04-23,CREDIT,-5934.29,USD,BR767,FAILED,95.05,WEST,CREDIT
TXN0003545,CUST7089,ACC767331,2024-08-15,CREDIT,-8279.52,USD,BR773,COMPLETED,83.35,CENTRAL,LOAN
TXN0003546,CUST5269,ACC130451,2024-08-24,DEBIT,6754.09,EUR,BR263,COMPLETED,92.08,WEST,SAVINGS
TXN0003547,CUST5817,ACC748938,2024-08-19,DEBIT,6555.57,AUD,BR727,COMPLETED,0.86,SOUTH,SAVINGS
TXN0003548,CUST8598,ACC335082,2024-03-08,DEBIT,-49263.19,USD,BR148,COMPLETED,36.44,CENTRAL,CHECKING
TXN0003549,CUST2929,ACC245303,2024-10-22,PAYMENT,-29734.92,USD,BR631,COMPLETED,95.46,WEST,SAVINGS
TXN0003550,CUST8709,ACC739323,2024-08-08,WITHDRAWAL,9063.71,GBP,BR330,COMPLETED,66.39,NORTH,SAVINGS
TXN0003551,CUST1879,ACC750033,2024-07-23,PAYMENT,59441.68,USD,BR186,COMPLETED,64.33,CENTRAL,CREDIT
TXN0003552,CUST2166,ACC627812,2024-12-15,DEBIT,65123.07,AUD,BR878,PENDING,21.2,EAST,LOAN
TXN0003553,CUST8736,ACC184416,2024-06-14,TRANSFER,77680.2,USD,BR851,COMPLETED,49.27,SOUTH,LOAN
TXN0003554,CUST4187,ACC728692,2024-07-27,DEBIT,69239.2,AUD,BR182,COMPLETED,28.38,WEST,SAVINGS
TXN0003555,CUST9199,ACC698301,2024-04-06,CREDIT,-10502.52,USD,BR818,PENDING,50.56,CENTRAL,CHECKING
TXN0003556,CUST2963,ACC867712,2024-04-09,DEBIT,-27803.04,USD,BR500,COMPLETED,45.4,CENTRAL,LOAN
TXN0003557,CUST7253,ACC528631,2024-08-27,CREDIT,33749.33,USD,BR804,COMPLETED,69.94,NORTH,SAVINGS
TXN0003558,CUST9680,ACC123942,2024-01-02,WITHDRAWAL,31484.68,EUR,BR775,COMPLETED,58.01,CENTRAL,MORTGAGE
TXN0003559,CUST5888,ACC440808,2024-02-27,PAYMENT,-21055.91,USD,BR627,PENDING,40.53,SOUTH,CHECKING
TXN0003560,CUST7768,ACC739434,2024-05-22,CREDIT,27513.7,EUR,BR531,COMPLETED,73.13,EAST,CREDIT
TXN0003561,CUST1885,ACC362081,2024-02-01,DEBIT,-18394.11,USD,BR558,PENDING,66.66,WEST,LOAN
TXN0003562,CUST3470,ACC274544,2024-11-26,CREDIT,45911.16,EUR,BR806,COMPLETED,39.3,NORTH,CHECKING
TXN0003563,CUST3250,ACC696960,2024-01-24,TRANSFER,3338.53,,BR370,COMPLETED,18.42,CENTRAL,SAVINGS
TXN0003564,CUST4281,ACC755879,2024-11-18,TRANSFER,78638.18,EUR,BR945,PENDING,66.67,SOUTH,CHECKING
TXN0003565,CUST6614,ACC594837,2024-12-24,PAYMENT,68577.56,USD,BR369,COMPLETED,51.29,EAST,CREDIT
TXN0003566,CUST7704,ACC817606,2024-07-01,DEBIT,51757.11,USD,BR897,FAILED,96.51,WEST,MORTGAGE
TXN0003567,CUST8496,ACC195385,2024-03-19,DEBIT,37844.54,USD,BR939,REVERSED,64.15,CENTRAL,SAVINGS
TXN0003568,CUST3346,ACC488283,2024-08-12,DEBIT,-7694.11,USD,BR558,PENDING,38.21,,CREDIT
TXN0003569,CUST6183,ACC123823,2024-10-01,TRANSFER,-4079.58,GBP,BR636,COMPLETED,14.94,SOUTH,CREDIT
TXN0003570,CUST3954,ACC879055,2024-02-02,PAYMENT,37129.61,GBP,BR547,FAILED,63.84,WEST,SAVINGS
TXN0003571,CUST2324,ACC730553,2024-01-13,DEBIT,66057.23,USD,BR953,COMPLETED,31.87,CENTRAL,CHECKING
TXN0003572,CUST8988,ACC928249,2024-07-07,CREDIT,-32454.99,USD,BR638,COMPLETED,88.8,NORTH,CHECKING
TXN0003573,CUST6449,ACC785890,2024-06-15,WITHDRAWAL,-47267.82,AUD,BR561,COMPLETED,42.61,NORTH,LOAN
TXN0003574,CUST3897,ACC508251,2024-11-28,PAYMENT,9388.56,GBP,BR304,COMPLETED,78.34,CENTRAL,LOAN
TXN0003575,CUST6134,ACC678874,2024-09-22,WITHDRAWAL,66123.26,USD,BR234,COMPLETED,51.01,SOUTH,SAVINGS
TXN0003576,CUST1950,ACC636174,2024-12-03,WITHDRAWAL,-708.62,EUR,BR103,COMPLETED,17.3,WEST,LOAN
TXN0003577,CUST1077,ACC302408,2024-01-24,TRANSFER,96141.02,USD,BR568,PENDING,34.61,CENTRAL,SAVINGS
TXN0003578,CUST8406,ACC991613,2024-01-19,PAYMENT,6020.13,EUR,BR164,PENDING,11.24,WEST,SAVINGS
TXN0003579,CUST5481,ACC269218,2024-01-13,DEBIT,53491.13,USD,BR644,COMPLETED,19.7,SOUTH,SAVINGS
TXN0003580,,ACC580005,2024-03-18,TRANSFER,14583.82,USD,BR188,COMPLETED,87.64,WEST,CHECKING
TXN0003581,CUST3762,ACC486991,2024-09-04,DEBIT,34095.81,EUR,BR199,PENDING,66.95,WEST,SAVINGS
TXN0003582,CUST3595,ACC858183,2024-12-15,PAYMENT,92072.24,USD,BR513,PENDING,46.74,CENTRAL,SAVINGS
TXN0003583,CUST9021,ACC350940,2024-04-01,TRANSFER,90298.19,GBP,BR731,FAILED,79.95,EAST,CHECKING
TXN0003584,CUST2442,ACC283722,2024-03-06,DEBIT,-17445.74,AUD,BR359,FAILED,19.02,SOUTH,LOAN
TXN0003585,CUST3120,ACC595104,2024-02-03,PAYMENT,61084.79,EUR,BR357,COMPLETED,92.69,EAST,CHECKING
TXN0003586,CUST8105,ACC847417,2024-06-07,DEBIT,14103.06,USD,BR957,COMPLETED,27.87,CENTRAL,CREDIT
TXN0003587,CUST8035,ACC309490,2024-04-05,CREDIT,10057.43,USD,BR217,COMPLETED,94.55,SOUTH,LOAN
TXN0003588,CUST7609,ACC438400,2024-06-12,CREDIT,28485.96,GBP,BR779,FAILED,9.34,SOUTH,CHECKING
TXN0003589,CUST8029,ACC239093,2024-08-25,CREDIT,18989.99,AUD,BR661,COMPLETED,17.33,NORTH,SAVINGS
TXN0003590,CUST8821,ACC407213,2024-12-05,CREDIT,-27579.55,USD,BR246,PENDING,99.4,CENTRAL,LOAN
